Stepper Pin: 14
1073495788
1073495328
    F_CPU=240000000
    TICKS_PER_S=16000000


 _____  ___  ___  __  __          
(  _  )/ __)/ __)(  \/  )        
 )(_)( \__ \\__ \ )    (      
(_____)(___/(___/(_/\/\_)  ____ 
/ __)  /__\  (  )(  )/ __)( ___) 
\__ \ /(__)\  )(__)(( (__  )__)
(___/(__)(__)(______)\___)(____) 
 Firmware v1.1


-- CONNECTING TO WIFI --
--     PLEASE WAIT    --

.

-- WiFi connected! --


-- Connected to WebSocket server! --


Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...
2062.79, 973.92, 32.00
2064.58, 981.68, 32.00
2056.36, 989.40, 32.00
2064.54, 997.10, 32.00
2061.75, 1004.77, 32.00
2057.38, 1012.41, 32.00
2060.94, 1020.02, 32.00
2056.09, 1027.59, 32.00
2062.91, 1035.14, 32.00
2054.99, 1042.65, 32.00
2061.00, 1050.13, 32.00
2064.80, 1057.58, 32.00
2053.28, 1065.00, 32.00
2049.23, 1072.38, 32.00
2071.72, 1079.73, 32.00
2055.37, 1087.04, 32.00
2065.14, 1094.33, 32.00
2075.01, 1101.57, 32.00
2055.80, 1108.79, 32.00
2068.38, 1115.97, 32.00
2049.94, 1123.11, 32.00
2057.19, 1130.22, 32.00
2055.02, 1137.30, 32.00
2057.50, 1144.34, 32.00
2063.25, 1151.34, 32.00
2070.63, 1158.31, 32.00
2074.26, 1165.24, 32.00
2078.03, 1172.14, 32.00
2052.60, 1179.00, 32.00
2060.36, 1185.83, 32.00
2051.44, 1192.62, 32.00
2031.84, 1199.37, 32.00
2050.78, 1206.08, 32.00
2053.58, 1212.76, 32.00
2064.16, 1219.40, 32.00
2067.12, 1226.01, 32.00
2066.81, 1232.58, 32.00
2063.98, 1239.11, 32.00
2063.90, 1245.60, 32.00
2077.89, 1252.06, 32.00
2067.69, 1258.48, 32.00
2071.97, 1264.86, 32.00
2058.10, 1271.21, 32.00
2055.81, 1277.52, 32.00
2066.08, 1283.79, 32.00
2049.71, 1290.02, 32.00
2061.87, 1296.22, 32.00
2050.39, 1302.38, 32.00
2060.54, 1308.50, 32.00
2087.75, 1314.59, 32.00
2058.48, 1320.63, 32.00
2059.95, 1326.64, 32.00
2051.69, 1332.62, 32.00
2076.37, 1338.55, 32.00
2068.74, 1344.45, 32.00
2063.17, 1350.31, 32.00
2060.32, 1356.14, 32.00
2063.73, 1361.92, 32.00
2068.77, 1367.67, 32.00
2073.28, 1373.39, 32.00
2039.33, 1379.06, 32.00
2030.03, 1384.70, 32.00
2050.00, 1390.31, 32.00
2066.70, 1395.87, 32.00
2071.27, 1401.40, 32.00
2071.73, 1406.89, 32.00
2062.77, 1412.35, 32.00
2067.78, 1417.77, 32.00
2068.08, 1423.15, 32.00
2067.61, 1428.50, 32.00
2070.66, 1433.81, 32.00
2064.37, 1439.08, 32.00
2067.94, 1444.32, 32.00
2064.69, 1449.52, 32.00
2078.57, 1454.69, 32.00
2062.76, 1459.82, 32.00
2040.18, 1464.91, 32.00
2083.52, 1469.97, 32.00
2068.75, 1475.00, 32.00
2058.18, 1479.98, 32.00
2058.32, 1484.94, 32.00
2058.43, 1489.86, 32.00
2076.94, 1494.74, 32.00
2053.29, 1499.59, 32.00
2052.43, 1504.41, 32.00
2045.64, 1509.19, 32.00
2051.26, 1513.93, 32.00
2058.13, 1518.64, 32.00
2051.31, 1523.32, 32.00
2075.53, 1527.96, 32.00
2073.05, 1532.57, 32.00
2046.01, 1537.15, 32.00
2054.50, 1541.69, 32.00
2066.15, 1546.20, 32.00
2057.42, 1550.67, 32.00
2059.74, 1555.11, 32.00
2059.67, 1559.52, 32.00
2083.37, 1563.90, 32.00
2087.64, 1568.24, 32.00
2060.26, 1572.55, 32.00
2053.53, 1576.82, 32.00
2052.95, 1581.07, 32.00
2066.90, 1585.28, 32.00
2055.79, 1589.46, 32.00
2059.38, 1593.61, 32.00
2050.64, 1597.73, 32.00
2068.06, 1601.81, 32.00
2070.81, 1605.87, 32.00
2067.68, 1609.89, 32.00
2064.67, 1613.88, 32.00
2045.37, 1617.84, 32.00
2055.04, 1621.77, 32.00
2050.80, 1625.67, 32.00
2063.88, 1629.54, 32.00
2080.19, 1633.38, 32.00
2046.02, 1637.19, 32.00
2058.10, 1640.97, 32.00
2069.31, 1644.71, 32.00
2057.83, 1648.43, 32.00
2046.38, 1652.12, 32.00
2048.44, 1655.78, 32.00
2061.54, 1659.41, 32.00
2053.05, 1663.01, 32.00
2059.21, 1666.59, 32.00
2056.72, 1670.13, 32.00
2067.67, 1673.64, 32.00
2037.97, 1677.13, 32.00
2074.60, 1680.59, 32.00
2066.16, 1684.02, 32.00
2049.32, 1687.42, 32.00
2063.93, 1690.79, 32.00
2047.39, 1694.14, 32.00
2050.04, 1697.46, 32.00
2057.20, 1700.75, 32.00
2074.42, 1704.02, 32.00
2069.44, 1707.25, 32.00
2052.94, 1710.46, 32.00
2066.09, 1713.65, 32.00
2061.41, 1716.81, 32.00
2069.74, 1719.94, 32.00
2074.47, 1723.04, 32.00
2048.25, 1726.12, 32.00
2075.02, 1729.18, 32.00
2061.20, 1732.21, 32.00
2064.32, 1735.21, 32.00
2065.63, 1738.19, 32.00
2051.86, 1741.14, 32.00
2051.69, 1744.07, 32.00
2055.97, 1746.97, 32.00
2062.50, 1749.85, 32.00
2062.45, 1752.71, 32.00
2061.94, 1755.54, 32.00
2056.79, 1758.35, 32.00
2064.78, 1761.13, 32.00
2060.48, 1763.89, 32.00
2048.45, 1766.63, 32.00
2050.24, 1769.34, 32.00
2063.62, 1772.03, 32.00
2065.86, 1774.69, 32.00
2052.99, 1777.34, 32.00
2067.80, 1779.96, 32.00
2049.78, 1782.56, 32.00
2050.78, 1785.13, 32.00
2070.18, 1787.68, 32.00
2068.42, 1790.22, 32.00
2055.74, 1792.72, 32.00
2058.57, 1795.21, 32.00
2062.96, 1797.68, 32.00
2044.40, 1800.12, 32.00
2061.04, 1802.55, 32.00
2058.70, 1804.95, 32.00
2071.97, 1807.33, 32.00
2046.30, 1809.69, 32.00
2050.83, 1812.03, 32.00
2059.38, 1814.35, 32.00
2049.54, 1816.65, 32.00
2059.95, 1818.92, 32.00
2071.90, 1821.18, 32.00
2054.29, 1823.42, 32.00
2055.93, 1825.64, 32.00
2071.29, 1827.84, 32.00
2064.83, 1830.02, 32.00
2053.48, 1832.18, 32.00
2059.65, 1834.32, 32.00
2068.76, 1836.44, 32.00
2064.68, 1838.54, 32.00
2065.47, 1840.63, 32.00
2055.65, 1842.69, 32.00
2063.16, 1844.74, 32.00
2068.62, 1846.77, 32.00
2048.86, 1848.78, 32.00
2059.79, 1850.77, 32.00
2053.88, 1852.75, 32.00
2044.89, 1854.70, 32.00
2052.19, 1856.64, 32.00
2054.02, 1858.57, 32.00
2059.40, 1860.47, 32.00
2047.14, 1862.36, 32.00
2060.91, 1864.23, 32.00
2054.59, 1866.08, 32.00
2070.56, 1867.92, 32.00
2065.86, 1869.74, 32.00
2076.39, 1871.54, 32.00
2070.34, 1873.33, 32.00
2063.53, 1875.10, 32.00
2035.55, 1876.85, 32.00
2067.16, 1878.59, 32.00
2064.12, 1880.32, 32.00
2065.01, 1882.02, 32.00
2051.30, 1883.72, 32.00
2067.13, 1885.39, 32.00
2053.61, 1887.05, 32.00
2061.76, 1888.70, 32.00
2050.38, 1890.33, 32.00
2069.94, 1891.95, 32.00
2069.69, 1893.55, 32.00
2057.57, 1895.14, 32.00
2035.36, 1896.71, 32.00
2057.24, 1898.27, 32.00
2071.12, 1899.81, 32.00
2084.91, 1901.34, 32.00
2071.09, 1902.86, 32.00
2081.01, 1904.36, 32.00
2074.30, 1905.85, 32.00
2047.83, 1907.32, 32.00
2048.38, 1908.78, 32.00
2063.24, 1910.23, 32.00
2069.92, 1911.66, 32.00
2078.09, 1913.09, 32.00
2070.61, 1914.50, 32.00
2051.96, 1915.89, 32.00
2042.10, 1917.28, 32.00
2064.11, 1918.65, 32.00
2068.01, 1920.00, 32.00
2062.00, 1921.35, 32.00
2066.50, 1922.68, 32.00
2069.95, 1924.01, 32.00
2070.40, 1925.31, 32.00
2060.74, 1926.61, 32.00
2057.67, 1927.90, 32.00
2053.67, 1929.17, 32.00
2059.87, 1930.43, 32.00
2056.39, 1931.68, 32.00
2044.44, 1932.92, 32.00
2075.84, 1934.15, 32.00
2068.08, 1935.37, 32.00
2060.81, 1936.57, 32.00
2056.18, 1937.77, 32.00
2062.62, 1938.95, 32.00
2062.66, 1940.12, 32.00
2057.07, 1941.29, 32.00
2043.21, 1942.44, 32.00
2056.02, 1943.58, 32.00
2057.90, 1944.70, 32.00
2055.59, 1945.82, 32.00
2054.86, 1946.93, 32.00
2067.29, 1948.03, 32.00
2062.83, 1949.12, 32.00
2088.18, 1950.19, 32.00
2054.82, 1951.26, 32.00
2060.78, 1952.32, 32.00
2035.18, 1953.37, 32.00
2070.72, 1954.40, 32.00
2068.87, 1955.43, 32.00
2055.99, 1956.45, 32.00
2059.10, 1957.46, 32.00
2088.01, 1958.46, 32.00
2070.10, 1959.45, 32.00
2054.71, 1960.43, 32.00
2051.77, 1961.40, 32.00
2063.58, 1962.36, 32.00
2060.46, 1963.32, 32.00
2050.05, 1964.26, 32.00
2059.50, 1965.20, 32.00
2059.15, 1966.13, 32.00
2060.72, 1967.04, 32.00
2058.07, 1967.95, 32.00
2049.01, 1968.86, 32.00
2051.50, 1969.75, 32.00
2066.15, 1970.63, 32.00
2055.81, 1971.51, 32.00
2077.68, 1972.37, 32.00
2086.67, 1973.23, 32.00
2069.77, 1974.08, 32.00
2059.58, 1974.93, 32.00
2068.16, 1975.76, 32.00
2065.12, 1976.59, 32.00
2086.61, 1977.41, 32.00
2058.96, 1978.22, 32.00
2058.90, 1979.03, 32.00
2050.89, 1979.82, 32.00
2055.99, 1980.61, 32.00
2063.30, 1981.40, 32.00
2048.43, 1982.17, 32.00
2058.54, 1982.94, 32.00
2058.45, 1983.70, 32.00
2054.95, 1984.45, 32.00
2070.49, 1985.20, 32.00
2071.65, 1985.94, 32.00
2066.76, 1986.67, 32.00
2056.88, 1987.40, 32.00
2067.29, 1988.12, 32.00
2065.53, 1988.83, 32.00
2059.85, 1989.53, 32.00
2080.79, 1990.23, 32.00
2054.98, 1990.93, 32.00
2059.50, 1991.61, 32.00
2068.95, 1992.29, 32.00
2053.99, 1992.96, 32.00
2055.70, 1993.63, 32.00
2056.47, 1994.29, 32.00
2069.95, 1994.95, 32.00
2075.79, 1995.59, 32.00
2056.08, 1996.24, 32.00
2051.71, 1996.87, 32.00
2055.87, 1997.50, 32.00
2048.29, 1998.13, 32.00
2063.93, 1998.74, 32.00
2085.19, 1999.36, 32.00
2060.72, 1999.96, 32.00
2046.67, 2000.56, 32.00
2048.27, 2001.16, 32.00
2055.43, 2001.75, 32.00
2055.94, 2002.33, 32.00
2074.09, 2002.91, 32.00
2066.41, 2003.48, 32.00
2049.54, 2004.05, 32.00
2061.85, 2004.61, 32.00
2083.19, 2005.17, 32.00
2053.22, 2005.72, 32.00
2052.72, 2006.26, 32.00
2075.17, 2006.80, 32.00
2069.32, 2007.34, 32.00
2065.83, 2007.87, 32.00
2073.38, 2008.39, 32.00
2059.84, 2008.91, 32.00
2069.78, 2009.43, 32.00
2055.08, 2009.94, 32.00
2072.71, 2010.44, 32.00
2064.37, 2010.95, 32.00
2052.24, 2011.44, 32.00
2052.32, 2011.93, 32.00
2051.73, 2012.42, 32.00
2056.67, 2012.90, 32.00
2051.77, 2013.38, 32.00
2067.68, 2013.85, 32.00
2065.87, 2014.32, 32.00
2068.79, 2014.78, 32.00
2073.08, 2015.24, 32.00
2051.91, 2015.70, 32.00
2068.29, 2016.15, 32.00
2063.93, 2016.60, 32.00
2071.49, 2017.04, 32.00
2058.45, 2017.48, 32.00
2077.54, 2017.91, 32.00
2060.25, 2018.34, 32.00
2069.93, 2018.77, 32.00
2048.29, 2019.19, 32.00
2052.03, 2019.61, 32.00
2059.50, 2020.02, 32.00
2058.35, 2020.43, 32.00
2054.64, 2020.84, 32.00
2050.06, 2021.24, 32.00
2058.11, 2021.64, 32.00
2052.21, 2022.03, 32.00
2049.22, 2022.42, 32.00
2052.82, 2022.81, 32.00
2051.28, 2023.19, 32.00
2054.63, 2023.57, 32.00
2058.06, 2023.94, 32.00
2070.61, 2024.31, 32.00
2068.46, 2024.68, 32.00
2071.95, 2025.04, 32.00
2060.19, 2025.40, 32.00
