Stepper Pin: 14
1073519816
1073519356
    F_CPU=240000000
    TICKS_PER_S=16000000


 _____  ___  ___  __  __          
(  _  )/ __)/ __)(  \/  )        
 )(_)( \__ \\__ \ )    (      
(_____)(___/(___/(_/\/\_)  ____ 
/ __)  /__\  (  )(  )/ __)( ___) 
\__ \ /(__)\  )(__)(( (__  )__)
(___/(__)(__)(______)\___)(____) 
 Firmware v1.1


-- CONNECTING TO WIFI --
--     PLEASE WAIT    --

.

-- WiFi connected! --


-- Connected to WebSocket server! --


Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...
2068.95, 2066.48, 2067.66, 2066.48
2073.05, 2066.48, 2068.20, 2066.48
2080.45, 2066.49, 2069.42, 2066.49
2069.05, 2066.49, 2069.39, 2066.49
2078.05, 2066.50, 2070.25, 2066.50
2058.25, 2066.50, 2069.05, 2066.50
2038.55, 2066.51, 2066.00, 2066.51
2029.95, 2066.51, 2062.40, 2066.51
2026.75, 2066.51, 2058.83, 2066.51
2067.75, 2066.52, 2059.72, 2066.52
2072.05, 2066.52, 2060.96, 2066.52
2062.55, 2066.52, 2061.12, 2066.52
2071.65, 2066.52, 2062.17, 2066.52
2051.55, 2066.52, 2061.11, 2066.52
2089.65, 2066.52, 2063.96, 2066.52
2065.35, 2066.52, 2064.10, 2066.52
2082.15, 2066.52, 2065.91, 2066.52
2037.85, 2066.52, 2063.10, 2066.52
2045.25, 2066.52, 2061.32, 2066.52
2064.55, 2066.52, 2061.64, 2066.52
2069.05, 2066.52, 2062.38, 2066.52
2064.75, 2066.52, 2062.62, 2066.52
2050.75, 2066.52, 2061.43, 2066.52
2055.75, 2066.52, 2060.86, 2066.52
2081.45, 2066.51, 2062.92, 2066.51
2058.65, 2066.51, 2062.50, 2066.51
2030.05, 2066.51, 2059.25, 2066.51
2078.05, 2066.50, 2061.13, 2066.50
2062.45, 2066.50, 2061.26, 2066.50
2067.65, 2066.49, 2061.90, 2066.49
2054.55, 2066.49, 2061.17, 2066.49
2043.35, 2066.48, 2059.38, 2066.48
2063.45, 2066.48, 2059.79, 2066.48
2057.05, 2066.47, 2059.52, 2066.47
2073.45, 2066.46, 2060.91, 2066.46
2084.75, 2066.45, 2063.29, 2066.45
2091.35, 2066.45, 2066.10, 2066.45
2078.84, 2066.44, 2067.37, 2066.44
2048.14, 2066.43, 2065.45, 2066.43
2066.74, 2066.42, 2065.58, 2066.42
2044.64, 2066.42, 2063.49, 2066.42
2066.14, 2066.41, 2063.75, 2066.41
2046.14, 2066.40, 2061.99, 2066.40
2047.84, 2066.39, 2060.58, 2066.39
2089.14, 2066.38, 2063.43, 2066.38
2071.34, 2066.37, 2064.22, 2066.37
2039.04, 2066.36, 2061.70, 2066.36
2055.04, 2066.35, 2061.04, 2066.35
2049.94, 2066.34, 2059.93, 2066.34
2081.83, 2066.33, 2062.12, 2066.33
2056.53, 2066.32, 2061.56, 2066.32
2045.03, 2066.31, 2059.91, 2066.31
2070.03, 2066.30, 2060.92, 2066.30
2053.63, 2066.28, 2060.19, 2066.28
2062.73, 2066.27, 2060.44, 2066.27
2050.03, 2066.26, 2059.40, 2066.26
2080.73, 2066.25, 2061.53, 2066.25
2071.02, 2066.23, 2062.48, 2066.23
2069.62, 2066.22, 2063.20, 2066.22
2077.72, 2066.21, 2064.65, 2066.21
2077.42, 2066.19, 2065.93, 2066.19
2044.72, 2066.18, 2063.81, 2066.18
2064.52, 2066.17, 2063.88, 2066.17
2045.32, 2066.15, 2062.02, 2066.15
2047.22, 2066.14, 2060.54, 2066.14
2036.71, 2066.12, 2058.16, 2066.12
2037.81, 2066.11, 2056.12, 2066.11
2045.01, 2066.09, 2055.01, 2066.09
2039.51, 2066.08, 2053.46, 2066.08
2093.01, 2066.06, 2057.42, 2066.06
2081.21, 2066.05, 2059.80, 2066.05
2094.40, 2066.03, 2063.26, 2066.03
2060.60, 2066.01, 2062.99, 2066.01
2062.40, 2065.99, 2062.93, 2065.99
2062.00, 2065.98, 2062.84, 2065.98
2047.30, 2065.96, 2061.28, 2065.96
2064.00, 2065.94, 2061.56, 2065.94
2065.49, 2065.92, 2061.95, 2065.92
2076.99, 2065.91, 2063.45, 2065.91
2037.89, 2065.89, 2060.90, 2065.89
2050.39, 2065.87, 2059.85, 2065.87
