

-- WiFi connected! --


-- Connected to WebSocket server! --


Beginning sensorless homing...
1861.70, 0.01
1844.00, 0.03
1847.00, 0.07
1851.70, 0.14
1852.31, 0.25
1842.91, 0.39
1841.62, 0.58
1864.04, 0.82
1879.46, 1.11
1858.18, 1.46
1862.91, 1.88
1834.45, 2.36
1853.59, 2.92
1836.14, 3.55
1872.19, 4.25
1841.35, 5.04
1858.03, 5.92
1863.40, 6.87
1850.09, 7.92
1861.89, 9.06
1837.69, 10.29
1845.61, 11.62
1854.63, 13.04
1841.76, 14.56
1849.80, 16.18
1871.66, 17.91
1839.62, 19.73
1854.79, 21.65
1848.47, 23.68
1854.97, 25.82
1849.07, 28.06
1872.88, 30.40
1857.71, 32.85
1864.64, 35.40
1868.18, 38.06
1861.24, 40.83
1858.11, 43.70
1864.88, 46.68
1856.87, 49.76
1854.87, 52.95
1860.28, 56.24
1846.39, 59.64
1847.02, 63.14
1869.06, 66.74
1877.31, 70.44
1868.87, 74.25
1846.74, 78.16
1877.32, 82.16
1858.22, 86.27
1858.02, 90.47
1847.63, 94.77
1863.35, 99.17
1871.38, 103.66
1866.32, 108.24
1868.77, 112.92
1875.92, 117.68
1870.69, 122.54
1868.87, 127.49
1864.55, 132.52
1875.65, 137.64
1861.75, 142.85
1861.46, 148.13
1870.58, 153.50
1865.91, 158.95
1872.45, 164.49
1886.90, 170.09
1870.95, 175.78
1864.61, 181.54
1870.38, 187.37
1868.85, 193.28
1871.34, 199.25
1878.13, 205.30
1852.83, 211.41
1863.13, 217.59
1889.14, 223.84
1866.16, 230.14
1879.68, 236.51
1893.61, 242.94
1854.85, 249.43
1873.99, 255.97
1874.94, 262.58
1860.40, 269.23
1887.56, 275.94
1865.82, 282.70
1883.59, 289.51
1891.17, 296.37
1900.65, 303.27
1872.04, 310.22
1880.33, 317.22
1888.42, 324.26
1892.82, 331.33
1881.23, 338.45
1891.83, 345.61
1884.35, 352.81
1896.16, 360.04
1895.18, 367.31
1888.70, 374.61
1873.53, 381.94
1894.96, 389.31
1890.09, 396.70
1867.13, 404.12
1890.87, 411.57
1885.61, 419.05
1896.46, 426.54
1868.20, 434.07
1881.85, 441.61
1899.51, 449.17
1903.06, 456.76
1895.42, 464.36
1878.48, 471.98
1916.64, 479.62
1921.80, 487.27
1901.06, 494.93
1908.63, 502.61
1908.29, 510.30
1902.16, 518.01
1909.23, 525.72
1908.10, 533.44
1906.77, 541.17
1889.94, 548.90
1893.92, 556.64
1909.89, 564.39
1921.46, 572.14
1896.14, 579.90
1926.11, 587.65
1898.59, 595.41
1909.17, 603.17
1905.04, 610.93
1915.32, 618.68
1902.79, 626.44
1918.67, 634.19
1898.44, 641.94
1934.32, 649.68
1917.29, 657.42
1920.17, 665.16
1920.84, 672.88
1900.42, 680.60
1914.79, 688.31
1917.66, 696.01
1902.13, 703.71
1923.90, 711.39
1912.07, 719.06
1932.34, 726.72
1923.71, 734.37
1915.47, 742.00
1925.84, 749.63
1933.30, 757.23
1930.36, 764.83
1943.22, 772.41
1930.28, 779.97
1928.24, 787.52
1922.00, 795.05
1969.75, 802.56
1932.10, 810.06
1962.86, 817.53
1931.91, 824.99
1960.25, 832.44
1928.70, 839.86
1938.14, 847.26
1946.09, 854.64
1927.13, 862.01
1933.26, 869.35
1954.90, 876.67
1960.63, 883.97
1952.87, 891.25
1934.10, 898.50
1944.92, 905.73
1948.95, 912.94
1939.17, 920.13
1950.69, 927.29
1941.41, 934.43
1938.43, 941.55
1940.64, 948.64
1937.45, 955.70
1947.96, 962.74
1956.47, 969.76
1962.07, 976.75
1957.38, 983.71
1959.87, 990.65
1937.27, 997.56
1954.36, 1004.44
1942.66, 1011.30
1956.64, 1018.13
1959.23, 1024.93
1955.41, 1031.71
1965.59, 1038.45
1957.37, 1045.17
1973.75, 1051.87
1962.52, 1058.53
1948.49, 1065.17
1938.15, 1071.77
1959.12, 1078.35
1978.18, 1084.90
1963.14, 1091.43
1961.19, 1097.92
1954.34, 1104.38
1980.69, 1110.82
1985.74, 1117.22
1971.08, 1123.60
1976.02, 1129.94
1971.96, 1136.26
1956.29, 1142.55
1949.13, 1148.81
1965.75, 1155.03
1980.38, 1161.23
1962.50, 1167.40
1979.22, 1173.54
1958.14, 1179.65
1968.35, 1185.73
1978.86, 1191.78
1974.37, 1197.79
1967.18, 1203.78
1980.48, 1209.74
1976.68, 1215.67
1988.87, 1221.57
1964.87, 1227.43
1985.06, 1233.27
1975.94, 1239.08
1966.73, 1244.86
1970.41, 1250.60
1982.89, 1256.32
1998.06, 1262.01
1983.83, 1267.66
1986.30, 1273.29
1974.87, 1278.88
1979.03, 1284.45
1991.69, 1289.99
1996.34, 1295.49
1986.60, 1300.97
1986.75, 1306.41
1968.60, 1311.83
2003.04, 1317.21
1984.78, 1322.57
1966.42, 1327.90
1980.06, 1333.19
2001.89, 1338.46
1985.92, 1343.70
1962.45, 1348.91
1992.47, 1354.08
1982.69, 1359.23
1983.91, 1364.35
1986.02, 1369.44
1988.24, 1374.50
2001.14, 1379.53
2002.85, 1384.53
1988.75, 1389.51
1981.85, 1394.45
2024.45, 1399.36
1988.04, 1404.25
2019.64, 1409.11
1997.32, 1413.93
1991.71, 1418.73
2002.29, 1423.50
1994.97, 1428.25
1978.05, 1432.96
1986.02, 1437.65
2004.20, 1442.31
1989.96, 1446.94
2002.93, 1451.54
1993.49, 1456.12
1993.15, 1460.66
1993.01, 1465.18
1996.27, 1469.67
2012.22, 1474.14
2002.97, 1478.57
1985.41, 1482.98
2009.26, 1487.37
2019.90, 1491.72
2022.04, 1496.05
2016.67, 1500.35
1996.60, 1504.63
