Stepper Pin: 14
1073519816
1073519356
    F_CPU=240000000
    TICKS_PER_S=16000000


 _____  ___  ___  __  __          
(  _  )/ __)/ __)(  \/  )        
 )(_)( \__ \\__ \ )    (      
(_____)(___/(___/(_/\/\_)  ____ 
/ __)  /__\  (  )(  )/ __)( ___) 
\__ \ /(__)\  )(__)(( (__  )__)
(___/(__)(__)(______)\___)(____) 
 Firmware v1.1


-- CONNECTING TO WIFI --
--     PLEASE WAIT    --

.

-- WiFi connected! --


-- Connected to WebSocket server! --


Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...

Beginning sensorless homing...
2074.73, 2063.26, 2073.12, 2063.26
2040.63, 2063.25, 2069.87, 2063.25
2087.93, 2063.25, 2071.68, 2063.25
2049.63, 2063.25, 2069.47, 2063.25
2047.32, 2063.25, 2067.26, 2063.25
2068.72, 2063.25, 2067.40, 2063.25
2081.12, 2063.25, 2068.78, 2063.25
2074.92, 2063.25, 2069.39, 2063.25
2066.02, 2063.25, 2069.05, 2063.25
2046.43, 2063.25, 2066.79, 2063.25
2082.43, 2063.25, 2068.35, 2063.25
2073.13, 2063.25, 2068.83, 2063.25
2065.23, 2063.26, 2068.47, 2063.26
2067.73, 2063.26, 2068.40, 2063.26
2087.33, 2063.26, 2070.29, 2063.26
2061.53, 2063.27, 2069.41, 2063.27
2054.43, 2063.27, 2067.91, 2063.27
2060.33, 2063.28, 2067.16, 2063.28
2064.53, 2063.28, 2066.89, 2063.28
2039.03, 2063.29, 2064.11, 2063.29
2039.63, 2063.29, 2061.66, 2063.29
2042.23, 2063.30, 2059.72, 2063.30
2061.03, 2063.30, 2059.85, 2063.30
2085.93, 2063.31, 2062.46, 2063.31
2074.43, 2063.31, 2063.65, 2063.31
2061.83, 2063.32, 2063.47, 2063.32
2067.73, 2063.32, 2063.90, 2063.32
2055.73, 2063.33, 2063.08, 2063.33
2045.43, 2063.34, 2061.32, 2063.34
2030.23, 2063.34, 2058.21, 2063.34
2037.43, 2063.35, 2056.13, 2063.35
2052.93, 2063.35, 2055.81, 2063.35
2057.64, 2063.36, 2055.99, 2063.36
2077.44, 2063.36, 2058.14, 2063.36
2052.64, 2063.37, 2057.59, 2063.37
2046.14, 2063.37, 2056.44, 2063.37
2070.74, 2063.38, 2057.87, 2063.38
2083.74, 2063.38, 2060.46, 2063.38
2032.14, 2063.38, 2057.63, 2063.38
2072.54, 2063.39, 2059.12, 2063.39
2046.84, 2063.39, 2057.89, 2063.39
2049.34, 2063.39, 2057.03, 2063.39
2065.14, 2063.40, 2057.85, 2063.40
2075.44, 2063.40, 2059.60, 2063.40
2058.54, 2063.40, 2059.50, 2063.40
2064.54, 2063.40, 2060.00, 2063.40
2045.74, 2063.40, 2058.58, 2063.40
2065.04, 2063.40, 2059.22, 2063.40
2046.64, 2063.40, 2057.96, 2063.40
2041.24, 2063.40, 2056.29, 2063.40
2050.94, 2063.40, 2055.76, 2063.40
2072.04, 2063.40, 2057.39, 2063.40
2049.64, 2063.40, 2056.61, 2063.40
2052.34, 2063.40, 2056.18, 2063.40
2059.24, 2063.40, 2056.49, 2063.40
2067.24, 2063.40, 2057.56, 2063.40
2076.84, 2063.39, 2059.49, 2063.39
2104.64, 2063.39, 2064.01, 2063.39
2063.04, 2063.39, 2063.91, 2063.39
2079.74, 2063.38, 2065.49, 2063.38
2036.14, 2063.38, 2062.56, 2063.38
2053.54, 2063.38, 2061.66, 2063.38
2058.84, 2063.37, 2061.37, 2063.37
2085.04, 2063.37, 2063.74, 2063.37
2067.74, 2063.37, 2064.14, 2063.37
2074.74, 2063.36, 2065.20, 2063.36
2067.14, 2063.36, 2065.39, 2063.36
2076.24, 2063.35, 2066.48, 2063.35
2066.14, 2063.35, 2066.44, 2063.35
2063.34, 2063.35, 2066.13, 2063.35
2063.13, 2063.34, 2065.83, 2063.34
2067.43, 2063.34, 2065.99, 2063.34
2053.83, 2063.34, 2064.78, 2063.34
2090.43, 2063.33, 2067.34, 2063.33
2063.63, 2063.33, 2066.97, 2063.33
2081.23, 2063.33, 2068.40, 2063.33
2067.03, 2063.32, 2068.26, 2063.32
2053.53, 2063.32, 2066.79, 2063.32
2051.23, 2063.32, 2065.23, 2063.32
2066.33, 2063.32, 2065.34, 2063.32
2095.93, 2063.31, 2068.40, 2063.31
2058.73, 2063.31, 2067.43, 2063.31
2092.83, 2063.31, 2069.97, 2063.31
2057.63, 2063.31, 2068.74, 2063.31
2051.23, 2063.31, 2066.99, 2063.31
2078.13, 2063.31, 2068.10, 2063.31
2038.33, 2063.31, 2065.13, 2063.31
2088.63, 2063.31, 2067.48, 2063.31
2083.03, 2063.31, 2069.03, 2063.31
2051.43, 2063.31, 2067.27, 2063.31
2055.13, 2063.31, 2066.06, 2063.31
2063.33, 2063.31, 2065.78, 2063.31
2088.83, 2063.31, 2068.09, 2063.31
2050.53, 2063.31, 2066.33, 2063.31
2045.83, 2063.31, 2064.28, 2063.31
2071.23, 2063.31, 2064.98, 2063.31
2055.33, 2063.31, 2064.01, 2063.31
2076.73, 2063.32, 2065.29, 2063.32
2090.03, 2063.32, 2067.76, 2063.32
2064.93, 2063.32, 2067.48, 2063.32
2065.53, 2063.32, 2067.28, 2063.32
2101.43, 2063.33, 2070.70, 2063.33
2059.13, 2063.33, 2069.54, 2063.33
2057.03, 2063.33, 2068.29, 2063.33
2049.43, 2063.34, 2066.40, 2063.34
2064.33, 2063.34, 2066.20, 2063.34
2070.13, 2063.35, 2066.59, 2063.35
2039.03, 2063.35, 2063.84, 2063.35
2043.64, 2063.36, 2061.82, 2063.36
2035.84, 2063.36, 2059.22, 2063.36
2061.74, 2063.36, 2059.47, 2063.36
2036.04, 2063.37, 2057.13, 2063.37
2039.44, 2063.37, 2055.36, 2063.37
2054.74, 2063.38, 2055.30, 2063.38
2076.64, 2063.38, 2057.43, 2063.38
2065.74, 2063.38, 2058.26, 2063.38
2050.94, 2063.39, 2057.53, 2063.39
2045.84, 2063.39, 2056.36, 2063.39
2044.14, 2063.39, 2055.14, 2063.39
2076.94, 2063.39, 2057.32, 2063.39
2031.24, 2063.39, 2054.71, 2063.39
2045.24, 2063.39, 2053.76, 2063.39
2028.74, 2063.39, 2051.26, 2063.39
2047.94, 2063.39, 2050.93, 2063.39
2068.84, 2063.39, 2052.72, 2063.39
2088.24, 2063.39, 2056.27, 2063.39
2050.84, 2063.39, 2055.73, 2063.39
2045.24, 2063.39, 2054.68, 2063.39
2071.84, 2063.39, 2056.40, 2063.39
2069.34, 2063.38, 2057.69, 2063.38
2051.84, 2063.38, 2057.10, 2063.38
2064.94, 2063.38, 2057.89, 2063.38
2066.84, 2063.37, 2058.78, 2063.37
2075.54, 2063.37, 2060.46, 2063.37
2052.54, 2063.36, 2059.67, 2063.36
2059.74, 2063.36, 2059.67, 2063.36
2056.34, 2063.35, 2059.34, 2063.35
2057.64, 2063.34, 2059.17, 2063.34
2076.83, 2063.34, 2060.94, 2063.34
2074.23, 2063.33, 2062.27, 2063.33
2065.93, 2063.32, 2062.63, 2063.32
2047.43, 2063.32, 2061.11, 2063.32
2060.93, 2063.31, 2061.09, 2063.31
2055.13, 2063.30, 2060.50, 2063.30
2053.23, 2063.30, 2059.77, 2063.30
2069.03, 2063.29, 2060.70, 2063.29
2049.03, 2063.28, 2059.53, 2063.28
2055.13, 2063.27, 2059.09, 2063.27
2094.03, 2063.26, 2062.58, 2063.26
2065.43, 2063.25, 2062.87, 2063.25
2040.13, 2063.25, 2060.59, 2063.25
2040.92, 2063.24, 2058.63, 2063.24
2038.02, 2063.23, 2056.57, 2063.23
2068.92, 2063.22, 2057.80, 2063.22
2047.82, 2063.21, 2056.80, 2063.21
2055.92, 2063.20, 2056.72, 2063.20
2031.12, 2063.19, 2054.16, 2063.19
2089.02, 2063.18, 2057.64, 2063.18
2064.72, 2063.17, 2058.35, 2063.17
2077.92, 2063.15, 2060.31, 2063.15
2065.82, 2063.14, 2060.86, 2063.14
2033.81, 2063.13, 2058.15, 2063.13
2067.41, 2063.12, 2059.08, 2063.12
2065.31, 2063.11, 2059.70, 2063.11
2055.01, 2063.09, 2059.23, 2063.09
2056.31, 2063.08, 2058.94, 2063.08
2052.71, 2063.07, 2058.32, 2063.07
2048.01, 2063.06, 2057.29, 2063.06
2071.51, 2063.04, 2058.71, 2063.04
2038.50, 2063.03, 2056.69, 2063.03
2036.80, 2063.01, 2054.70, 2063.01
2059.30, 2063.00, 2055.16, 2063.00
2073.90, 2062.99, 2057.03, 2062.99
2094.60, 2062.97, 2060.79, 2062.97
2074.40, 2062.96, 2062.15, 2062.96
2069.10, 2062.94, 2062.85, 2062.94
2064.29, 2062.93, 2062.99, 2062.93
2095.19, 2062.91, 2066.21, 2062.91
2071.99, 2062.90, 2066.79, 2062.90
2060.89, 2062.88, 2066.20, 2062.88
2051.59, 2062.87, 2064.74, 2062.87
2049.09, 2062.85, 2063.17, 2062.85
2072.99, 2062.84, 2064.15, 2062.84
2035.48, 2062.82, 2061.29, 2062.82
2057.68, 2062.81, 2060.93, 2062.81
2077.68, 2062.80, 2062.60, 2062.80
2060.88, 2062.78, 2062.43, 2062.78
2045.48, 2062.77, 2060.73, 2062.77
2064.68, 2062.75, 2061.13, 2062.75
2083.08, 2062.74, 2063.32, 2062.74
2044.67, 2062.73, 2061.46, 2062.73
2076.97, 2062.71, 2063.01, 2062.71
2057.87, 2062.70, 2062.50, 2062.70
2081.67, 2062.69, 2064.41, 2062.69
2068.17, 2062.67, 2064.79, 2062.67
2055.27, 2062.66, 2063.84, 2062.66
2054.97, 2062.65, 2062.95, 2062.65
2055.66, 2062.64, 2062.22, 2062.64
2067.96, 2062.62, 2062.80, 2062.62
2040.66, 2062.61, 2060.58, 2062.61
2059.86, 2062.60, 2060.51, 2062.60
2077.76, 2062.59, 2062.23, 2062.59
2062.86, 2062.57, 2062.30, 2062.57
2061.96, 2062.56, 2062.26, 2062.56
2040.76, 2062.55, 2060.11, 2062.55
2038.65, 2062.54, 2057.97, 2062.54
2063.05, 2062.53, 2058.48, 2062.53
2044.35, 2062.51, 2057.06, 2062.51
2041.85, 2062.50, 2055.54, 2062.50
2053.65, 2062.49, 2055.35, 2062.49
2061.35, 2062.48, 2055.95, 2062.48
2085.45, 2062.46, 2058.90, 2062.46
2083.95, 2062.45, 2061.41, 2062.45
2091.55, 2062.44, 2064.42, 2062.44
2071.34, 2062.43, 2065.11, 2062.43
2098.14, 2062.41, 2068.42, 2062.41
2061.74, 2062.40, 2067.75, 2062.40
2064.24, 2062.39, 2067.40, 2062.39
2085.14, 2062.38, 2069.17, 2062.38
2050.94, 2062.37, 2067.35, 2062.37
2041.14, 2062.36, 2064.73, 2062.36
2045.94, 2062.35, 2062.85, 2062.35
2086.64, 2062.34, 2065.23, 2062.34
2056.23, 2062.33, 2064.33, 2062.33
2091.63, 2062.32, 2067.06, 2062.32
2082.33, 2062.31, 2068.59, 2062.31
2040.63, 2062.31, 2065.79, 2062.31
2075.03, 2062.30, 2066.71, 2062.30
2090.33, 2062.29, 2069.08, 2062.29
2061.33, 2062.28, 2068.30, 2062.28
2072.93, 2062.28, 2068.76, 2062.28
2096.83, 2062.27, 2071.57, 2062.27
2052.33, 2062.27, 2069.65, 2062.27
2053.93, 2062.26, 2068.07, 2062.26
2068.33, 2062.26, 2068.10, 2062.26
2031.83, 2062.25, 2064.47, 2062.25
2046.13, 2062.25, 2062.64, 2062.25
2045.03, 2062.25, 2060.88, 2062.25
2046.92, 2062.24, 2059.48, 2062.24
2058.32, 2062.24, 2059.36, 2062.24
2063.22, 2062.24, 2059.75, 2062.24
2079.72, 2062.24, 2061.75, 2062.24
2075.72, 2062.23, 2063.15, 2062.23
2061.52, 2062.23, 2062.98, 2062.23
2062.02, 2062.23, 2062.89, 2062.23
2066.22, 2062.23, 2063.22, 2062.23
2071.52, 2062.22, 2064.05, 2062.22
2058.62, 2062.22, 2063.51, 2062.22
2073.62, 2062.22, 2064.52, 2062.22
2070.22, 2062.22, 2065.09, 2062.22
2086.82, 2062.22, 2067.26, 2062.22
2068.32, 2062.22, 2067.37, 2062.22
2042.82, 2062.22, 2064.91, 2062.22
2071.02, 2062.22, 2065.53, 2062.22
2068.52, 2062.22, 2065.82, 2062.22
2043.92, 2062.22, 2063.63, 2062.22
2045.32, 2062.22, 2061.80, 2062.22
2090.82, 2062.22, 2064.71, 2062.22
2079.52, 2062.22, 2066.19, 2062.22
2047.12, 2062.22, 2064.28, 2062.22
2036.22, 2062.22, 2061.47, 2062.22
2047.62, 2062.23, 2060.09, 2062.23
2069.72, 2062.23, 2061.05, 2062.23
2065.72, 2062.23, 2061.52, 2062.23
2082.82, 2062.23, 2063.65, 2062.23
2068.72, 2062.23, 2064.16, 2062.23
2059.82, 2062.24, 2063.72, 2062.24
2072.32, 2062.24, 2064.58, 2062.24
2070.92, 2062.24, 2065.22, 2062.24
2076.12, 2062.24, 2066.31, 2062.24
2083.82, 2062.25, 2068.06, 2062.25
2054.92, 2062.25, 2066.75, 2062.25
2070.63, 2062.25, 2067.13, 2062.25
2047.93, 2062.26, 2065.21, 2062.26
2064.23, 2062.26, 2065.11, 2062.26
2048.63, 2062.27, 2063.47, 2062.27
2056.53, 2062.27, 2062.77, 2062.27
2050.43, 2062.28, 2061.54, 2062.28
2077.63, 2062.28, 2063.15, 2062.28
2063.73, 2062.29, 2063.20, 2062.29
2092.93, 2062.29, 2066.18, 2062.29
2076.23, 2062.30, 2067.18, 2062.30
2075.73, 2062.30, 2068.04, 2062.30
2054.93, 2062.31, 2066.73, 2062.31
2060.23, 2062.31, 2066.08, 2062.31
2067.33, 2062.32, 2066.20, 2062.32
2074.63, 2062.33, 2067.05, 2062.33
2052.63, 2062.33, 2065.60, 2062.33
2076.53, 2062.34, 2066.70, 2062.34
2075.73, 2062.35, 2067.60, 2062.35
2032.83, 2062.35, 2064.12, 2062.35
2050.24, 2062.36, 2062.74, 2062.36
2055.74, 2062.37, 2062.04, 2062.37
2044.94, 2062.38, 2060.33, 2062.38
2044.44, 2062.38, 2058.74, 2062.38
2050.44, 2062.39, 2057.91, 2062.39
2049.84, 2062.40, 2057.10, 2062.40
2045.94, 2062.40, 2055.98, 2062.40
2082.64, 2062.41, 2058.65, 2062.41
2053.44, 2062.42, 2058.13, 2062.42
2063.84, 2062.42, 2058.70, 2062.42
2062.54, 2062.43, 2059.08, 2062.43
2076.44, 2062.43, 2060.82, 2062.43
2055.94, 2062.44, 2060.33, 2062.44
2049.74, 2062.45, 2059.27, 2062.45
2076.74, 2062.45, 2061.02, 2062.45
2040.85, 2062.46, 2059.00, 2062.46
2082.85, 2062.46, 2061.39, 2062.46
2074.05, 2062.47, 2062.65, 2062.47
2034.15, 2062.47, 2059.80, 2062.47
2054.95, 2062.47, 2059.32, 2062.47
2072.65, 2062.48, 2060.65, 2062.48
2087.75, 2062.48, 2063.36, 2062.48
2040.95, 2062.49, 2061.12, 2062.49
2043.25, 2062.49, 2059.33, 2062.49
2079.25, 2062.49, 2061.32, 2062.49
2038.75, 2062.50, 2059.07, 2062.50
2084.25, 2062.50, 2061.58, 2062.50
2053.65, 2062.50, 2060.79, 2062.50
2068.55, 2062.51, 2061.57, 2062.51
2060.95, 2062.51, 2061.51, 2062.51
2040.05, 2062.51, 2059.36, 2062.51
2068.05, 2062.51, 2060.23, 2062.51
2048.15, 2062.52, 2059.02, 2062.52
2078.95, 2062.52, 2061.01, 2062.52
2045.45, 2062.52, 2059.46, 2062.52
2054.25, 2062.52, 2058.94, 2062.52
2088.85, 2062.52, 2061.93, 2062.52
2089.25, 2062.52, 2064.66, 2062.52
