Stepper Pin: 14
1073495784
1073495324
    F_CPU=240000000
    TICKS_PER_S=16000000


 _____  ___  ___  __  __          
(  _  )/ __)/ __)(  \/  )        
 )(_)( \__ \\__ \ )    (      
(_____)(___/(___/(_/\/\_)  ____ 
/ __)  /__\  (  )(  )/ __)( ___) 
\__ \ /(__)\  )(__)(( (__  )__)
(___/(__)(__)(______)\___)(____) 
 Firmware v1.1


-- CONNECTING TO WIFI --
--     PLEASE WAIT    --

.

-- WiFi connected! --


-- Connected to WebSocket server! --


Beginning sensorless homing...
1847.30, 0.01
1843.70, 0.03
1846.00, 0.07
1845.30, 0.14
1853.51, 0.25
1849.71, 0.39
1849.82, 0.58
1838.84, 0.82
1855.76, 1.11
1858.78, 1.46
1855.11, 1.88
1848.35, 2.36
1856.39, 2.91
1844.94, 3.54
1837.19, 4.25
1850.85, 5.03
1856.12, 5.90
1887.50, 6.86
1849.39, 7.91
1838.59, 9.04
1842.89, 10.27
1863.70, 11.60
1863.53, 13.02
1854.66, 14.54
1859.70, 16.16
1854.65, 17.88
1848.22, 19.70
1864.99, 21.63
1847.27, 23.66
1860.26, 25.79
1871.97, 28.03
1832.38, 30.37
1861.90, 32.82
1859.14, 35.37
1848.68, 38.03
1852.84, 40.80
1856.30, 43.67
1838.88, 46.65
1860.57, 49.73
1847.66, 52.92
1863.37, 56.21
1868.79, 59.61
1868.22, 63.11
1859.16, 66.71
1841.81, 70.42
1865.87, 74.22
1854.54, 78.13
1861.12, 82.13
1866.11, 86.24
1860.11, 90.44
1876.72, 94.74
1859.44, 99.14
1863.87, 103.63
1865.11, 108.21
1895.86, 112.89
1890.42, 117.66
1839.49, 122.52
1863.27, 127.46
1877.35, 132.50
1874.05, 137.62
1867.85, 142.82
1868.26, 148.11
1878.68, 153.48
1859.81, 158.94
1862.45, 164.47
1862.19, 170.08
1859.65, 175.77
1868.61, 181.53
1869.08, 187.36
1875.45, 193.27
1867.04, 199.25
1875.83, 205.30
1867.53, 211.41
1864.83, 217.59
1868.34, 223.84
1869.96, 230.15
1869.48, 236.52
1889.11, 242.95
1886.15, 249.44
1864.89, 255.99
1859.74, 262.59
1882.30, 269.25
1892.66, 275.96
1887.13, 282.72
1883.80, 289.53
1873.57, 296.40
1881.75, 303.30
1877.64, 310.26
1896.73, 317.26
1871.53, 324.30
1896.63, 331.38
1888.33, 338.51
1891.64, 345.67
1894.75, 352.87
1889.67, 360.10
1908.59, 367.38
1865.81, 374.68
1885.54, 382.02
1896.57, 389.39
1898.10, 396.78
1898.44, 404.21
1893.08, 411.66
1913.92, 419.14
1903.77, 426.65
1908.21, 434.18
1911.56, 441.73
1904.12, 449.30
1895.47, 456.89
1901.33, 464.50
1884.19, 472.13
1903.05, 479.78
1902.61, 487.44
1910.88, 495.12
1904.94, 502.80
1895.41, 510.51
1888.68, 518.22
1892.35, 525.94
1900.02, 533.68
1930.89, 541.42
1928.57, 549.16
1892.04, 556.92
1906.22, 564.68
1904.89, 572.44
1906.97, 580.21
1927.34, 587.98
1922.62, 595.75
1893.40, 603.52
1921.08, 611.30
1922.55, 619.07
1920.73, 626.84
1909.31, 634.61
1907.08, 642.37
1909.26, 650.13
1928.14, 657.88
1909.41, 665.63
1922.39, 673.38
1921.56, 681.11
1936.24, 688.84
1918.31, 696.56
1923.88, 704.27
1934.96, 711.97
1925.83, 719.66
1938.50, 727.34
1930.87, 735.00
1925.93, 742.66
1908.50, 750.30
1924.77, 757.93
1933.73, 765.54
1954.29, 773.14
1930.35, 780.72
1914.41, 788.29
1923.97, 795.84
1927.83, 803.38
1930.08, 810.89
1924.94, 818.39
1922.79, 825.87
1947.84, 833.34
1909.89, 840.78
1940.43, 848.20
1933.88, 855.60
1935.12, 862.98
1952.56, 870.34
1941.80, 877.68
1941.93, 885.00
1949.87, 892.29
1954.20, 899.57
1934.93, 906.82
1942.36, 914.04
1932.58, 921.25
1941.00, 928.42
1933.82, 935.58
1955.04, 942.71
1951.36, 949.81
1937.67, 956.89
1959.08, 963.95
1970.69, 970.98
1948.99, 977.98
1955.70, 984.96
1960.30, 991.91
1923.50, 998.84
1942.49, 1005.73
1965.98, 1012.60
1979.27, 1019.45
1953.76, 1026.26
1942.64, 1033.05
1955.13, 1039.81
1966.71, 1046.55
1934.28, 1053.25
1964.45, 1059.93
1969.33, 1066.58
1970.69, 1073.20
1978.96, 1079.79
1958.22, 1086.35
1955.28, 1092.88
1955.64, 1099.39
1947.29, 1105.86
1977.44, 1112.31
1978.39, 1118.73
1964.03, 1125.11
1960.97, 1131.47
1967.71, 1137.80
1962.75, 1144.10
1968.18, 1150.37
1945.81, 1156.61
1957.74, 1162.82
1975.46, 1169.00
1963.68, 1175.14
1976.20, 1181.26
1965.51, 1187.35
1964.93, 1193.41
1971.94, 1199.44
1980.54, 1205.44
1961.84, 1211.40
1985.34, 1217.34
1983.34, 1223.25
1965.03, 1229.12
1995.32, 1234.97
1957.51, 1240.78
1976.60, 1246.57
1968.88, 1252.32
1966.06, 1258.05
1961.03, 1263.74
1979.70, 1269.41
1985.97, 1275.04
1972.34, 1280.64
1962.10, 1286.21
1982.06, 1291.76
1978.92, 1297.27
1976.28, 1302.75
1986.03, 1308.20
1995.07, 1313.62
1980.12, 1319.01
1980.06, 1324.37
1981.10, 1329.70
1988.14, 1335.00
1979.67, 1340.27
1979.70, 1345.51
1983.83, 1350.72
1986.65, 1355.90
1993.27, 1361.05
1990.99, 1366.17
